food.description,nutrient_name,nutrient_id,food_nutrient.percent_daily_value,branded_food.brand_owner,food.fdc_id
ENCHILADA SAUCE,"Vitamin A, IU",1104,100.0,Woody's Macayo Inc.,1117672
ENCHILADA SAUCE,"Fiber, total dietary",1079,18.0,Woody's Macayo Inc.,1117672
ENCHILADA SAUCE,"Fiber, total dietary",1079,18.0,Woody's Macayo Inc.,1117672
ENCHILADA SAUCE,"Vitamin A, IU",1104,100.0,Woody's Macayo Inc.,1117672
"ENERGY BLEND EDAMAME, FLAVOR INFUSED CRANBERRIES, ALMONDS & PUMPKIN SEEDS, ENERGY BLEND","Fiber, total dietary",1079,16.0,"Seapoint Farms, LLC",1118725
"ENERGY BLEND EDAMAME, FLAVOR INFUSED CRANBERRIES, ALMONDS & PUMPKIN SEEDS, ENERGY BLEND",Protein,1003,14.0,"Seapoint Farms, LLC",1118725
"ENERGY BLEND EDAMAME, FLAVOR INFUSED CRANBERRIES, ALMONDS & PUMPKIN SEEDS, ENERGY BLEND","Fiber, total dietary",1079,16.0,"Seapoint Farms, LLC",1118725
"ENERGY BLEND EDAMAME, FLAVOR INFUSED CRANBERRIES, ALMONDS & PUMPKIN SEEDS, ENERGY BLEND",Protein,1003,14.0,"Seapoint Farms, LLC",1118725
ENERGY PROBIOTIC SHOT ORGANIC COLD-PRESSED JUICE,"Vitamin C, total ascorbic acid",1162,35.0,"SO Good Brand, Inc.",1130118
ENERGY PROBIOTIC SHOT ORGANIC COLD-PRESSED JUICE,"Vitamin C, total ascorbic acid",1162,35.0,"SO Good Brand, Inc.",1130118
"ENERGY, TROPICAL CHARGE FRUIT JUICE DRINK WITH TEA, TROPICAL CHARGE","Vitamin C, total ascorbic acid",1162,15.0,"Suja Life, LLC",1133528
"ENERGY, TROPICAL CHARGE FRUIT JUICE DRINK WITH TEA, TROPICAL CHARGE","Vitamin C, total ascorbic acid",1162,15.0,"Suja Life, LLC",1133528
ENRICHED 100% LOUISIANA LONG GRAIN RICE,"Iron, Fe",1089,11.0,"Falcon Rice Mill, Inc.",1124906
ENRICHED 100% LOUISIANA LONG GRAIN RICE,"Iron, Fe",1089,11.0,"Falcon Rice Mill, Inc.",1124903
ENRICHED 100% LOUISIANA LONG GRAIN RICE,"Iron, Fe",1089,11.0,"Falcon Rice Mill, Inc.",1124903
ENRICHED 100% LOUISIANA LONG GRAIN RICE,"Iron, Fe",1089,11.0,"Falcon Rice Mill, Inc.",1124906
ENRICHED 100% LOUISIANA MEDIUM GRAIN RICE,"Iron, Fe",1089,11.0,"Falcon Rice Mill, Inc.",1124902
ENRICHED 100% LOUISIANA MEDIUM GRAIN RICE,"Iron, Fe",1089,11.0,"Falcon Rice Mill, Inc.",1124905
ENRICHED 100% LOUISIANA MEDIUM GRAIN RICE,"Iron, Fe",1089,11.0,"Falcon Rice Mill, Inc.",1124905
ENRICHED 100% LOUISIANA MEDIUM GRAIN RICE,"Iron, Fe",1089,11.0,"Falcon Rice Mill, Inc.",1124902
"ENRICHED CARROT, TOMATO, & SPINACH VEGGIE PASTA, TRICOLOR PENNE RIGATE","Iron, Fe",1089,15.0,Riviana Foods Inc.,1113226
"ENRICHED CARROT, TOMATO, & SPINACH VEGGIE PASTA, TRICOLOR PENNE RIGATE","Iron, Fe",1089,15.0,Riviana Foods Inc.,1113226
"ENRICHED CARROT, TOMATO, & SPINACH VEGGIE PASTA, TRIO ITALIANO","Iron, Fe",1089,15.0,Riviana Foods Inc.,1113147
"ENRICHED CARROT, TOMATO, & SPINACH VEGGIE PASTA, TRIO ITALIANO","Iron, Fe",1089,15.0,Riviana Foods Inc.,1113147
ENRICHED LONG GRAIN WHITE INSTANT RICE,"Iron, Fe",1089,15.0,"Hy-Vee, Inc.",1124873
ENRICHED LONG GRAIN WHITE INSTANT RICE,"Iron, Fe",1089,15.0,"Hy-Vee, Inc.",1124873
ENRICHED LONG GRAIN WHITE INSTANT RICE,"Iron, Fe",1089,15.0,"Hy-Vee, Inc.",1124858
ENRICHED LONG GRAIN WHITE INSTANT RICE,"Iron, Fe",1089,15.0,"Hy-Vee, Inc.",1124858
"ENRICHED MACARONI PRODUCT, ELBOW MACARONI","Iron, Fe",1089,15.0,"Topco Associates, Inc.",1123596
"ENRICHED MACARONI PRODUCT, ELBOW MACARONI","Iron, Fe",1089,15.0,"Topco Associates, Inc.",1123596
"ENRICHED MACARONI PRODUCT, ELBOWS","Fiber, total dietary",1079,11.0,Barilla G & R F.Lli S.P.A.,1108854
"ENRICHED MACARONI PRODUCT, ELBOWS","Fiber, total dietary",1079,11.0,Barilla G & R F.Lli S.P.A.,1106600
"ENRICHED MACARONI PRODUCT, ELBOWS","Fiber, total dietary",1079,11.0,Barilla G & R F.Lli S.P.A.,1106600
"ENRICHED MACARONI PRODUCT, ELBOWS","Fiber, total dietary",1079,11.0,Barilla G & R F.Lli S.P.A.,1108854
"ENRICHED MACARONI PRODUCT, ELBOWS, SPAGHETTI, PENNE","Fiber, total dietary",1079,11.0,Barilla G & R F.Lli S.P.A.,1113967
"ENRICHED MACARONI PRODUCT, ELBOWS, SPAGHETTI, PENNE","Fiber, total dietary",1079,11.0,Barilla G & R F.Lli S.P.A.,1113967
"ENRICHED MACARONI PRODUCT, FIDEO CUT SPAGHETTI","Fiber, total dietary",1079,11.0,Barilla G & R F.Lli S.P.A.,1135250
"ENRICHED MACARONI PRODUCT, FIDEO CUT SPAGHETTI","Fiber, total dietary",1079,11.0,Barilla G & R F.Lli S.P.A.,1135250
"ENRICHED MACARONI PRODUCT, HALF-CUT SPAGHETTI","Fiber, total dietary",1079,11.0,Barilla G & R F.Lli S.P.A.,1108855
"ENRICHED MACARONI PRODUCT, HALF-CUT SPAGHETTI","Fiber, total dietary",1079,11.0,Barilla G & R F.Lli S.P.A.,1108855
"ENRICHED MACARONI PRODUCT, LINGUINE NO. 7",Protein,1003,16.0,F.Lli De Cecco Di Filippo Fara,1109337
"ENRICHED MACARONI PRODUCT, LINGUINE NO. 7",Protein,1003,16.0,F.Lli De Cecco Di Filippo Fara,1109337
"ENRICHED MACARONI PRODUCT, MINI WHEELS","Fiber, total dietary",1079,11.0,Barilla G & R F.Lli S.P.A.,1106699
"ENRICHED MACARONI PRODUCT, MINI WHEELS","Fiber, total dietary",1079,11.0,Barilla G & R F.Lli S.P.A.,1106699
"ENRICHED MACARONI PRODUCT, ORECCHIETTE NO. 91",Protein,1003,16.0,F.Lli De Cecco Di Filippo Fara,1107495
"ENRICHED MACARONI PRODUCT, ORECCHIETTE NO. 91",Protein,1003,16.0,F.Lli De Cecco Di Filippo Fara,1107495
"ENRICHED MACARONI PRODUCT, PASTINA","Fiber, total dietary",1079,11.0,Barilla G & R F.Lli S.P.A.,1107852
"ENRICHED MACARONI PRODUCT, PASTINA","Fiber, total dietary",1079,11.0,Barilla G & R F.Lli S.P.A.,1107852
"ENRICHED MACARONI PRODUCT, PENNE","Fiber, total dietary",1079,11.0,Barilla G & R F.Lli S.P.A.,1108856
"ENRICHED MACARONI PRODUCT, PENNE","Fiber, total dietary",1079,11.0,Barilla G & R F.Lli S.P.A.,1108856
"ENRICHED MACARONI PRODUCT, PENNE LISCE NO. 40",Protein,1003,16.0,F.Lli De Cecco Di Filippo Fara,1107496
"ENRICHED MACARONI PRODUCT, PENNE LISCE NO. 40",Protein,1003,16.0,F.Lli De Cecco Di Filippo Fara,1107496
"ENRICHED MACARONI PRODUCT, SPAGHETTI","Fiber, total dietary",1079,11.0,Barilla G & R F.Lli S.P.A.,1113965
"ENRICHED MACARONI PRODUCT, SPAGHETTI","Fiber, total dietary",1079,11.0,Barilla G & R F.Lli S.P.A.,1113965
"ENRICHED MACARONI PRODUCT, SPAGHETTI NO. 12",Protein,1003,16.0,F.Lli De Cecco Di Filippo Fara,1107497
"ENRICHED MACARONI PRODUCT, SPAGHETTI NO. 12",Protein,1003,16.0,F.Lli De Cecco Di Filippo Fara,1107497
"ENRICHED MACARONI PRODUCT, THIN SPAGHETTI","Fiber, total dietary",1079,11.0,Barilla G & R F.Lli S.P.A.,1118187
"ENRICHED MACARONI PRODUCT, THIN SPAGHETTI","Fiber, total dietary",1079,11.0,Barilla G & R F.Lli S.P.A.,1118187
"ENRICHED MACARONI PRODUCTS, ELBOWS","Fiber, total dietary",1079,20.0,Riviana Foods Inc.,1113150
"ENRICHED MACARONI PRODUCTS, ELBOWS","Fiber, total dietary",1079,20.0,Riviana Foods Inc.,1113150
"ENRICHED MACARONI PRODUCTS, ELBOWS","Calcium, Ca",1087,20.0,Riviana Foods Inc.,1113150
"ENRICHED MACARONI PRODUCTS, ELBOWS","Calcium, Ca",1087,20.0,Riviana Foods Inc.,1113150
"ENRICHED MACARONI PRODUCTS, PENNE RIGATE","Fiber, total dietary",1079,20.0,Riviana Foods Inc.,1109209
"ENRICHED MACARONI PRODUCTS, PENNE RIGATE","Fiber, total dietary",1079,20.0,Riviana Foods Inc.,1109209
"ENRICHED MACARONI PRODUCTS, PENNE RIGATE","Calcium, Ca",1087,20.0,Riviana Foods Inc.,1109209
"ENRICHED MACARONI PRODUCTS, PENNE RIGATE","Calcium, Ca",1087,20.0,Riviana Foods Inc.,1109209
"ENRICHED MACARONI PRODUCTS, SPAGHETTI","Calcium, Ca",1087,20.0,Riviana Foods Inc.,1109217
"ENRICHED MACARONI PRODUCTS, SPAGHETTI","Fiber, total dietary",1079,20.0,Riviana Foods Inc.,1109217
"ENRICHED MACARONI PRODUCTS, SPAGHETTI","Fiber, total dietary",1079,20.0,Riviana Foods Inc.,1109217
"ENRICHED MACARONI PRODUCTS, SPAGHETTI","Calcium, Ca",1087,20.0,Riviana Foods Inc.,1109217
"ENRICHED MACARONI PRODUCTS, THIN SPAGHETTI","Fiber, total dietary",1079,20.0,Riviana Foods Inc.,1109218
"ENRICHED MACARONI PRODUCTS, THIN SPAGHETTI","Calcium, Ca",1087,20.0,Riviana Foods Inc.,1109218
"ENRICHED MACARONI PRODUCTS, THIN SPAGHETTI","Fiber, total dietary",1079,20.0,Riviana Foods Inc.,1109218
"ENRICHED MACARONI PRODUCTS, THIN SPAGHETTI","Calcium, Ca",1087,20.0,Riviana Foods Inc.,1109218
"ENRICHED PASTA WITH VEGETABLES, ROTINI","Iron, Fe",1089,20.0,Riviana Foods Inc.,1113149
"ENRICHED PASTA WITH VEGETABLES, ROTINI","Fiber, total dietary",1079,14.0,Riviana Foods Inc.,1113149
"ENRICHED PASTA WITH VEGETABLES, ROTINI","Fiber, total dietary",1079,14.0,Riviana Foods Inc.,1113149
"ENRICHED PASTA WITH VEGETABLES, ROTINI","Iron, Fe",1089,20.0,Riviana Foods Inc.,1113149
"ENRICHED PASTA WITH VEGETABLES, THIN SPAGHETTI","Fiber, total dietary",1079,14.0,Riviana Foods Inc.,1113218
"ENRICHED PASTA WITH VEGETABLES, THIN SPAGHETTI","Fiber, total dietary",1079,46.0,Riviana Foods Inc.,1120292
"ENRICHED PASTA WITH VEGETABLES, THIN SPAGHETTI","Fiber, total dietary",1079,46.0,Riviana Foods Inc.,1120292
"ENRICHED PASTA WITH VEGETABLES, THIN SPAGHETTI","Iron, Fe",1089,20.0,Riviana Foods Inc.,1113218
"ENRICHED PASTA WITH VEGETABLES, THIN SPAGHETTI","Iron, Fe",1089,20.0,Riviana Foods Inc.,1120292
"ENRICHED PASTA WITH VEGETABLES, THIN SPAGHETTI","Fiber, total dietary",1079,14.0,Riviana Foods Inc.,1113218
"ENRICHED PASTA WITH VEGETABLES, THIN SPAGHETTI","Iron, Fe",1089,20.0,Riviana Foods Inc.,1120292
"ENRICHED PASTA WITH VEGETABLES, THIN SPAGHETTI","Iron, Fe",1089,20.0,Riviana Foods Inc.,1113218
"ENRICHED PASTA WITH VEGGIES, PENNE","Vitamin A, IU",1104,30.0,Barilla G & R F.Lli S.P.A.,1108857
"ENRICHED PASTA WITH VEGGIES, PENNE","Vitamin A, IU",1104,30.0,Barilla G & R F.Lli S.P.A.,1108857
"ENRICHED PASTA WITH WHITE FIBER, ROTINI, WHITE FIBER","Fiber, total dietary",1079,24.0,Barilla G & R F.Lli S.P.A.,1108851
"ENRICHED PASTA WITH WHITE FIBER, ROTINI, WHITE FIBER","Fiber, total dietary",1079,24.0,Barilla G & R F.Lli S.P.A.,1108851
"ENRICHED PASTA WITH WHITE FIBER, SHELLS, WHITE FIBER","Fiber, total dietary",1079,24.0,Barilla G & R F.Lli S.P.A.,1108852
"ENRICHED PASTA WITH WHITE FIBER, SHELLS, WHITE FIBER","Fiber, total dietary",1079,24.0,Barilla G & R F.Lli S.P.A.,1108852
"ENRICHED PASTA WITH WHITE FIBER, SPAGHETTI, WHITE FIBER","Fiber, total dietary",1079,24.0,Barilla G & R F.Lli S.P.A.,1108853
"ENRICHED PASTA WITH WHITE FIBER, SPAGHETTI, WHITE FIBER","Fiber, total dietary",1079,24.0,Barilla G & R F.Lli S.P.A.,1108853
ENRICHED SLICED HERO ROLLS,"Iron, Fe",1089,15.0,J J Cassone Bakery Inc.,1134547
ENRICHED SLICED HERO ROLLS,"Iron, Fe",1089,15.0,J J Cassone Bakery Inc.,1134547
"ENRICHED WHEAT BRAN WHOLE GRAIN WHEAT CEREAL WITH WHEAT BRAN, ENRICHED WHEAT BRAN","Iron, Fe",1089,100.0,"Tops Markets, LLC",1123313
"ENRICHED WHEAT BRAN WHOLE GRAIN WHEAT CEREAL WITH WHEAT BRAN, ENRICHED WHEAT BRAN","Vitamin C, total ascorbic acid",1162,100.0,"Tops Markets, LLC",1123313
"ENRICHED WHEAT BRAN WHOLE GRAIN WHEAT CEREAL WITH WHEAT BRAN, ENRICHED WHEAT BRAN","Vitamin C, total ascorbic acid",1162,100.0,"Tops Markets, LLC",1123313
"ENRICHED WHEAT BRAN WHOLE GRAIN WHEAT CEREAL WITH WHEAT BRAN, ENRICHED WHEAT BRAN","Fiber, total dietary",1079,20.0,"Tops Markets, LLC",1123313
"ENRICHED WHEAT BRAN WHOLE GRAIN WHEAT CEREAL WITH WHEAT BRAN, ENRICHED WHEAT BRAN","Fiber, total dietary",1079,20.0,"Tops Markets, LLC",1123313
"ENRICHED WHEAT BRAN WHOLE GRAIN WHEAT CEREAL WITH WHEAT BRAN, ENRICHED WHEAT BRAN","Vitamin A, IU",1104,25.0,"Tops Markets, LLC",1123313
"ENRICHED WHEAT BRAN WHOLE GRAIN WHEAT CEREAL WITH WHEAT BRAN, ENRICHED WHEAT BRAN","Vitamin A, IU",1104,25.0,"Tops Markets, LLC",1123313
"ENRICHED WHEAT BRAN WHOLE GRAIN WHEAT CEREAL WITH WHEAT BRAN, ENRICHED WHEAT BRAN","Iron, Fe",1089,100.0,"Tops Markets, LLC",1123313
"ENRICHED WHITE GRINDER ROLLS, WHITE","Iron, Fe",1089,15.0,"Big Y Foods, Inc.",1112627
"ENRICHED WHITE GRINDER ROLLS, WHITE","Iron, Fe",1089,15.0,"Big Y Foods, Inc.",1112627
"ENRICHED WHITE HAMBURGER BUNS, ENRICHED WHITE","Calcium, Ca",1087,15.0,Rafael Padilla & Cia S. En C.,1137199
"ENRICHED WHITE HAMBURGER BUNS, ENRICHED WHITE","Calcium, Ca",1087,15.0,Rafael Padilla & Cia S. En C.,1137199
"EUROPEAN STYLE MUESLI GLUTEN FREE HOT OR COLD CEREAL, EUROPEAN STYLE MUESLI","Fiber, total dietary",1079,11.0,"Bob's Red Mill Natural Foods, Inc.",1106708
"EUROPEAN STYLE MUESLI GLUTEN FREE HOT OR COLD CEREAL, EUROPEAN STYLE MUESLI","Fiber, total dietary",1079,11.0,"Bob's Red Mill Natural Foods, Inc.",1106708
EVEN THINNER SNACKS,"Fiber, total dietary",1079,12.0,Nabisco Biscuit Company,1117446
EVEN THINNER SNACKS,"Fiber, total dietary",1079,12.0,Nabisco Biscuit Company,1117446
"EVERYTHING & MORE BAGELS, EVERYTHING & MORE","Iron, Fe",1089,15.0,"Perfection Bakeries, Inc.",1109501
"EVERYTHING & MORE BAGELS, EVERYTHING & MORE","Fiber, total dietary",1079,14.0,"Perfection Bakeries, Inc.",1109501
"EVERYTHING & MORE BAGELS, EVERYTHING & MORE","Iron, Fe",1089,15.0,"Perfection Bakeries, Inc.",1109501
"EVERYTHING & MORE BAGELS, EVERYTHING & MORE","Calcium, Ca",1087,20.0,"Perfection Bakeries, Inc.",1109501
"EVERYTHING & MORE BAGELS, EVERYTHING & MORE","Calcium, Ca",1087,20.0,"Perfection Bakeries, Inc.",1109501
"EVERYTHING & MORE BAGELS, EVERYTHING & MORE","Fiber, total dietary",1079,14.0,"Perfection Bakeries, Inc.",1109501
"EVERYTHING BAGEL PRETZELS, EVERYTHING BAGEL","Fiber, total dietary",1079,11.0,Positive Pretzels Inc.,1136559
"EVERYTHING BAGEL PRETZELS, EVERYTHING BAGEL","Fiber, total dietary",1079,11.0,Positive Pretzels Inc.,1136559
"EVERYTHING BAGEL, EVERYTHING","Vitamin C, total ascorbic acid",1162,300.0,"Odd Bagel, Inc.",1125963
"EVERYTHING BAGEL, EVERYTHING","Fiber, total dietary",1079,12.0,"Odd Bagel, Inc.",1125963
"EVERYTHING BAGEL, EVERYTHING","Vitamin C, total ascorbic acid",1162,300.0,"Odd Bagel, Inc.",1125963
"EVERYTHING BAGEL, EVERYTHING","Fiber, total dietary",1079,12.0,"Odd Bagel, Inc.",1125963
EVERYTHING BAGELS,"Iron, Fe",1089,15.0,"Einstein Noah Restaurant Group, Inc.",1132066
EVERYTHING BAGELS,"Iron, Fe",1089,15.0,"Einstein Noah Restaurant Group, Inc.",1132066
EVERYTHING BAGELS,"Iron, Fe",1089,15.0,Piggly Wiggly Company,1129796
EVERYTHING BAGELS,"Iron, Fe",1089,15.0,Piggly Wiggly Company,1129796
EVERYTHING BAGELS,"Fiber, total dietary",1079,14.0,Piggly Wiggly Company,1129796
EVERYTHING BAGELS,"Fiber, total dietary",1079,14.0,"Einstein Noah Restaurant Group, Inc.",1132066
EVERYTHING BAGELS,"Fiber, total dietary",1079,14.0,"Einstein Noah Restaurant Group, Inc.",1132066
EVERYTHING BAGELS,"Calcium, Ca",1087,15.0,Piggly Wiggly Company,1129796
EVERYTHING BAGELS,"Calcium, Ca",1087,15.0,Piggly Wiggly Company,1129796
EVERYTHING BAGELS,"Fiber, total dietary",1079,14.0,Piggly Wiggly Company,1129796
"EVERYTHING SMART POCKETS, EVERYTHING","Fiber, total dietary",1079,14.0,Toufayan Bakery Inc,1127689
"EVERYTHING SMART POCKETS, EVERYTHING","Fiber, total dietary",1079,14.0,Toufayan Bakery Inc,1127689
"EXOTIC HARVEST SEA SALT, KABOCHA, CARROT, NATURALLY BLUE POTATO REAL VEGETABLE CHIPS, EXOTIC HARVEST","Fiber, total dietary",1079,11.0,"The Hain Celestial Group, Inc.",1133145
"EXOTIC HARVEST SEA SALT, KABOCHA, CARROT, NATURALLY BLUE POTATO REAL VEGETABLE CHIPS, EXOTIC HARVEST","Fiber, total dietary",1079,11.0,"The Hain Celestial Group, Inc.",1133145
"EXTRA FIRM TOFU, EXTRA FIRM",Protein,1003,15.0,"Gam Industries, Inc.",1131276
"EXTRA FIRM TOFU, EXTRA FIRM",Protein,1003,15.0,"Gam Industries, Inc.",1131276
EXTRA LARGE BROWN GRADE A EGGS,Protein,1003,14.0,"Whole Foods Market, Inc.",1132087
EXTRA LARGE BROWN GRADE A EGGS,Protein,1003,14.0,"Whole Foods Market, Inc.",1111639
EXTRA LARGE BROWN GRADE A EGGS,Protein,1003,14.0,"Whole Foods Market, Inc.",1111639
EXTRA LARGE BROWN GRADE A EGGS,Protein,1003,14.0,"Whole Foods Market, Inc.",1132087
EXTRA LARGE CAGE FREE BROWN GRADE A EGGS,Protein,1003,14.0,"Meijer, Inc.",1119266
EXTRA LARGE CAGE FREE BROWN GRADE A EGGS,Protein,1003,14.0,"Meijer, Inc.",1119266
EXTRA LARGE GRADE A FRESH BROWN EGGS,Protein,1003,14.0,"Ahold USA, Inc. ",1133274
EXTRA LARGE GRADE A FRESH BROWN EGGS,Protein,1003,14.0,"Ahold USA, Inc. ",1133274
EXTRA LARGE RAW SHRIMP,Protein,1003,30.0,Kingston Marketing Co,1128278
EXTRA LARGE RAW SHRIMP,Protein,1003,30.0,Kingston Marketing Co,1128278
"EXTRA PULP 100% ORANGE JUICE, ORANGE","Vitamin C, total ascorbic acid",1162,80.0,"Whole Foods Market, Inc.",1130436
"EXTRA PULP 100% ORANGE JUICE, ORANGE","Vitamin C, total ascorbic acid",1162,80.0,"Whole Foods Market, Inc.",1130436
"EXTRA TENDER ORIGINAL SEASONED & SMOKED BEEF STEAK STRIPS, ORIGINAL",Protein,1003,19.0,"Link Snacks, Inc.",1123355
"EXTRA TENDER ORIGINAL SEASONED & SMOKED BEEF STEAK STRIPS, ORIGINAL",Protein,1003,19.0,"Link Snacks, Inc.",1123355
"EZ PEEL, SHELL & TAIL ON EXTRA JUMBO RAW WILD-CAUGHT SHRIMP",Protein,1003,32.0,"Wegmans Food Markets, Inc. ",1135554
"EZ PEEL, SHELL & TAIL ON EXTRA JUMBO RAW WILD-CAUGHT SHRIMP",Protein,1003,32.0,"Wegmans Food Markets, Inc. ",1135554
FAJITA BLEND,"Fiber, total dietary",1079,12.0,The Pictsweet Company,1112285
FAJITA BLEND,"Fiber, total dietary",1079,12.0,The Pictsweet Company,1112285
FAJITA BLEND,"Vitamin A, IU",1104,15.0,The Pictsweet Company,1112285
FAJITA BLEND,"Vitamin A, IU",1104,15.0,The Pictsweet Company,1112285
"FAJITA GREEN SALAD WITH BEEF GREEN LEAF LETTUCE, ROMAINE LETTUCE, BEEF STEAK, COTIJA CHEESE, BELL PEPPERS, BLACK BEANS, ROASTED CORN, RED ONION WITH CHIPOTLE DRESSING, FAJITA GREEN SALAD WITH BEEF","Vitamin A, IU",1104,80.0,"Taylor Fresh Foods, Inc.",1125599
"FAJITA GREEN SALAD WITH BEEF GREEN LEAF LETTUCE, ROMAINE LETTUCE, BEEF STEAK, COTIJA CHEESE, BELL PEPPERS, BLACK BEANS, ROASTED CORN, RED ONION WITH CHIPOTLE DRESSING, FAJITA GREEN SALAD WITH BEEF","Vitamin A, IU",1104,80.0,"Taylor Fresh Foods, Inc.",1125599
"FAJITA GREEN SALAD WITH BEEF GREEN LEAF LETTUCE, ROMAINE LETTUCE, BEEF STEAK, COTIJA CHEESE, BELL PEPPERS, BLACK BEANS, ROASTED CORN, RED ONION WITH CHIPOTLE DRESSING, FAJITA GREEN SALAD WITH BEEF","Vitamin C, total ascorbic acid",1162,15.0,"Taylor Fresh Foods, Inc.",1125599
"FAJITA GREEN SALAD WITH BEEF GREEN LEAF LETTUCE, ROMAINE LETTUCE, BEEF STEAK, COTIJA CHEESE, BELL PEPPERS, BLACK BEANS, ROASTED CORN, RED ONION WITH CHIPOTLE DRESSING, FAJITA GREEN SALAD WITH BEEF","Vitamin C, total ascorbic acid",1162,15.0,"Taylor Fresh Foods, Inc.",1125599
FAJITA MIX,"Vitamin A, IU",1104,20.0,"Taylor Fresh Foods, Inc.",1117969
FAJITA MIX,"Vitamin C, total ascorbic acid",1162,100.0,"Taylor Fresh Foods, Inc.",1117969
FAJITA MIX,"Vitamin C, total ascorbic acid",1162,100.0,"Taylor Fresh Foods, Inc.",1117969
FAJITA MIX,"Vitamin A, IU",1104,20.0,"Taylor Fresh Foods, Inc.",1117969
"FAJITA SEASONED CUTS BEEF STEAK STRIPS, FAJITA SEASONED BEEF STEAK",Protein,1003,41.0,"Ibp, Inc.",1124182
"FAJITA SEASONED CUTS BEEF STEAK STRIPS, FAJITA SEASONED BEEF STEAK",Protein,1003,41.0,"Ibp, Inc.",1124182
"FAJITA STYLE GRILLED CHICKEN BREAST STRIPS, FAJITA STYLE",Protein,1003,36.0,PERDUE,1119897
"FAJITA STYLE GRILLED CHICKEN BREAST STRIPS, FAJITA STYLE",Protein,1003,36.0,PERDUE,1119897
"FAJITA-STYLE CHICKEN SPRING ROLLS WHITE MEAT CHIPOTLE CHICKEN, CORN, BLACK BEANS, BELL PEPPERS & ONIONS, FAJITA-STYLE CHICKEN",Protein,1003,25.0,Nestle Usa-Frozen Food Division,1115174
"FAJITA-STYLE CHICKEN SPRING ROLLS WHITE MEAT CHIPOTLE CHICKEN, CORN, BLACK BEANS, BELL PEPPERS & ONIONS, FAJITA-STYLE CHICKEN",Protein,1003,25.0,Nestle Usa-Frozen Food Division,1115174
FALL HARVEST SALAD,"Vitamin C, total ascorbic acid",1162,45.0,"Taylor Fresh Foods, Inc.",1121153
FALL HARVEST SALAD,"Vitamin C, total ascorbic acid",1162,45.0,"Taylor Fresh Foods, Inc.",1121153
FALL HARVEST SALAD,"Vitamin A, IU",1104,45.0,"Taylor Fresh Foods, Inc.",1121153
FALL HARVEST SALAD,"Vitamin A, IU",1104,45.0,"Taylor Fresh Foods, Inc.",1121153
"FANCY PINK CRAB MEAT, FANCY PINK",Protein,1003,14.0,"Crown Prince, Inc.",1117161
"FANCY PINK CRAB MEAT, FANCY PINK",Protein,1003,14.0,"Crown Prince, Inc.",1117161
"FANCY VEGETARIAN BEANS IN TOMATO SAUCE, TOMATO","Fiber, total dietary",1079,12.0,"Furman Foods, Inc.",1135026
"FANCY VEGETARIAN BEANS IN TOMATO SAUCE, TOMATO","Fiber, total dietary",1079,12.0,"Furman Foods, Inc.",1135026
"FARFALLE TRICOLOR, TRADITIONAL ARTISANAL PASTA","Vitamin C, total ascorbic acid",1162,15.0,American Roland Food LLC,1113454
"FARFALLE TRICOLOR, TRADITIONAL ARTISANAL PASTA","Vitamin A, IU",1104,35.0,American Roland Food LLC,1113454
"FARFALLE TRICOLOR, TRADITIONAL ARTISANAL PASTA","Vitamin A, IU",1104,35.0,American Roland Food LLC,1113454
"FARFALLE TRICOLOR, TRADITIONAL ARTISANAL PASTA","Vitamin C, total ascorbic acid",1162,15.0,American Roland Food LLC,1113454
FARM & ORCHARD WHEAT GRASS,"Fiber, total dietary",1079,15.0,"Wegmans Food Markets, Inc. ",1136522
FARM & ORCHARD WHEAT GRASS,"Fiber, total dietary",1079,15.0,"Wegmans Food Markets, Inc. ",1136522
"FARM FAVORITES, BABY BRUSSELS SPROUTS","Fiber, total dietary",1079,11.0,The Pictsweet Company,1114418
"FARM FAVORITES, BABY BRUSSELS SPROUTS","Fiber, total dietary",1079,11.0,The Pictsweet Company,1114418
"FARM FAVORITES, BABY BRUSSELS SPROUTS WITH SEA SALT & CRACKED PEPPER IN BUTTER SAUCE, SEA SALT & CRACKED PEPPER IN BUTTER SAUCE","Fiber, total dietary",1079,11.0,The Pictsweet Company,1114425
"FARM FAVORITES, BABY BRUSSELS SPROUTS WITH SEA SALT & CRACKED PEPPER IN BUTTER SAUCE, SEA SALT & CRACKED PEPPER IN BUTTER SAUCE","Fiber, total dietary",1079,11.0,The Pictsweet Company,1114425
"FARM FAVORITES, EDAMAME SOYBEANS IN THE POD","Fiber, total dietary",1079,11.0,The Pictsweet Company,1114399
"FARM FAVORITES, EDAMAME SOYBEANS IN THE POD","Fiber, total dietary",1079,11.0,The Pictsweet Company,1114399
"FARM FAVORITES, SHELLED EDAMAME","Fiber, total dietary",1079,11.0,The Pictsweet Company,1107636
"FARM FAVORITES, SHELLED EDAMAME","Fiber, total dietary",1079,11.0,The Pictsweet Company,1107636
"FARM FAVORITES, YELLOW & WHITE CORN","Fiber, total dietary",1079,11.0,The Pictsweet Company,1114428
"FARM FAVORITES, YELLOW & WHITE CORN","Fiber, total dietary",1079,11.0,The Pictsweet Company,1114428
FARMER CHEESE,"Iron, Fe",1089,20.0,Lifeway Foods Inc.,1118286
FARMER CHEESE,"Iron, Fe",1089,20.0,Lifeway Foods Inc.,1118286
FARMER CHEESE,"Vitamin C, total ascorbic acid",1162,80.0,Lifeway Foods Inc.,1118286
